kind,subject,session,file,q_no,answer
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,16,Ans- (C) Oil Forced Air Forced (OFAF) 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,17,Ans- (B) In secondary coil 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,18,Ans- (C) Auto transformer. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,19,Ans- (C) Electro Motive Force 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,20,Ans- (A) Electrical to Mechanical 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,21,Ans- (D) 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,22,Ans- (C) To control the starting current up to safe value. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,23,Ans- (C) Induction Motor 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,24,Ans- (B) Stator is stationary while the rotor is moving. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,25,Ans- (C) Directly proportional. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,26,Ans- (B) Couple forces. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,27,Ans- (A) Mechanical to Electrical 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,28,Ans- (D) Shunt Motor 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,29,Ans- (D) Both A and B. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,30,Ans- (D) Sine wave 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,31,Ans- (D) Both A and B. 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,32,Ans- (B) Step Down transformer 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,33,Ans- (A) Faraday’s law 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,34,Ans- (C) 1 Volt 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,35,Ans- (A) 5 ohm 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,36,Ans- (C) Zero 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,37,Ans- (A) It will convert to step up transformer 1
answer_text,819,,819_ELECTRICAL_TECHNOLOGY_MS_T1.md,38,Ans- (D) Primary coil 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,13,Ans- (A) Cardiopulmonary resuscitation. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,14,Ans- (B) Light amplification by stimulated emission of radiation. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,15,Ans- (A) High radiation zone. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,16,Ans- (C) Laser hazard 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,17,Ans- (A) Hand-to-hand. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,18,Ans- (C) Carbon Microphone 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,19,Ans- (D) Both B and C 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,20,Ans- (C) Piezo-electric effect 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,21,Ans- (B) Decibel 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,22,Ans- (C) I is inversely proportional to Z 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,23,Ans- (B) Reproduction of highest frequencies. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,24,Ans- (B) 500Hz-5kHz. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,25,Ans- (C) Magnetic Tape 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,26,Ans- (A) Audio frequency signal. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,27,"Ans- (A) Erase the tape, Record the new signal, and reproduce the signal 1"
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,28,Ans- (D) High frequency signal. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,29,Ans- (B) Digital Versatile Disc. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,30,Ans- (C) Analog to digital converter. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,31,Ans- (D) Software is required for the write operation of the disc. 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,32,Ans- (D) Iron 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,33,Ans- (D) Both A and C 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,34,Ans- (C) Both A and B 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,35,Ans- (D) Diarrhoea 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,36,Ans- (D) Manufacturing 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,37,Ans- (C) Both A and D 1
answer_text,820,,820_ELECTRONICS_TECHNOLOGY_MS_T1.md,38,Ans- (D) Occupational 1
mcq_key,812,,812_MARKETING_MS_T1.md,13,C
mcq_key,812,,812_MARKETING_MS_T1.md,14,A
mcq_key,812,,812_MARKETING_MS_T1.md,15,B
mcq_key,812,,812_MARKETING_MS_T1.md,16,D
mcq_key,812,,812_MARKETING_MS_T1.md,17,A
mcq_key,812,,812_MARKETING_MS_T1.md,18,D
mcq_key,812,,812_MARKETING_MS_T1.md,19,D
mcq_key,812,,812_MARKETING_MS_T1.md,20,B
mcq_key,812,,812_MARKETING_MS_T1.md,21,C
mcq_key,812,,812_MARKETING_MS_T1.md,22,A
mcq_key,812,,812_MARKETING_MS_T1.md,23,B
mcq_key,812,,812_MARKETING_MS_T1.md,24,B
mcq_key,812,,812_MARKETING_MS_T1.md,25,D
mcq_key,812,,812_MARKETING_MS_T1.md,26,C
mcq_key,812,,812_MARKETING_MS_T1.md,27,A
mcq_key,812,,812_MARKETING_MS_T1.md,28,C
mcq_key,812,,812_MARKETING_MS_T1.md,29,B
mcq_key,812,,812_MARKETING_MS_T1.md,30,D
mcq_key,812,,812_MARKETING_MS_T1.md,31,C
mcq_key,812,,812_MARKETING_MS_T1.md,32,A
mcq_key,812,,812_MARKETING_MS_T1.md,33,D
mcq_key,812,,812_MARKETING_MS_T1.md,34,B
mcq_key,812,,812_MARKETING_MS_T1.md,35,A
mcq_key,812,,812_MARKETING_MS_T1.md,36,D
mcq_key,812,,812_MARKETING_MS_T1.md,37,B
mcq_key,812,,812_MARKETING_MS_T1.md,38,A
mcq_key,801,,801_RETAIL_MS_T2.md,23,A
mcq_key,801,,801_RETAIL_MS_T2.md,24,A
answer_text,843,,843_AI_MS_T1.md,15,"Ans. d. 1, 2 and 3 1"
answer_text,843,,843_AI_MS_T1.md,16,Ans. a. 1 1
answer_text,843,,843_AI_MS_T1.md,17,Ans. a. Data Requirements >> Data Collection >> Data understanding >> Data preparation 1
answer_text,843,,843_AI_MS_T1.md,18,Ans. b. Get more training data 1
answer_text,843,,843_AI_MS_T1.md,19,Ans. b Empathies 1
answer_text,843,,843_AI_MS_T1.md,20,Ans. c. It makes the cost function faster to optimize 1
answer_text,843,,843_AI_MS_T1.md,21,Ans. a Scikit-learn 1
answer_text,843,,843_AI_MS_T1.md,22,Ans. c. Point estimate for population standard deviation is 3.5 1
answer_text,843,,843_AI_MS_T1.md,23,Ans. c. KNN is used only for classification problem statements. 1
answer_text,843,,843_AI_MS_T1.md,24,Ans. d. 28.956 1
answer_text,843,,843_AI_MS_T1.md,25,Ans. c. Reinforcement Learning. 1
answer_text,843,,843_AI_MS_T1.md,26,Ans. c Python 1
answer_text,843,,843_AI_MS_T1.md,27,Ans. c iii) 1
answer_text,843,,843_AI_MS_T1.md,28,Ans. b. Correlation and covariance values are the same. 1
answer_text,843,,843_AI_MS_T1.md,29,Ans. d Data evaluation 1
answer_text,843,,843_AI_MS_T1.md,30,Ans. b ii) 1
answer_text,843,,843_AI_MS_T1.md,31,Ans. b. Feature Extraction needs to be done manually in both ML and DL 1
answer_text,843,,843_AI_MS_T1.md,32,Ans. a Predictive Model 1
answer_text,843,,843_AI_MS_T1.md,33,Ans. a. Artificial neurons are similar in operation to biological neurons. 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,7,Conciseness and concreteness 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,8,Content theories 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,9,Maslow 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,10,"Protection of environment can be done by the efforts of corporate, people 1"
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,11,Counsel the employees to reduce their stress 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,12,Free-rein leadership 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,14,A communication barrier that inhibits the communication process. It could be 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,15,Leadership may be defined as the process by which a manager guides and 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,16,Characteristics of a good leader: ½+
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,17,Advantages of information technology (IT) in a business: ½
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,18,Employees should be motivated due to the following reasons: ½
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,24,Difference between Autocratic Leaders and Democratic Leaders
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,1,Autocratic leaders dominate and A democratic leader acts
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,2,These leaders don’t take inputs The leader encourages group 1
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,3,Autocratic leadership is This type of leadership is
answer_text,833,,833_BUSINESS_ADMINISTRATION_MS_T2.md,27,Following is the detailed discussion on theories of motivation:
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T2.md,9,Answer: The closing price on the day previous to the day of valuation. 1
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T2.md,10,Answer: Seller of the Option Contract 1
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T2.md,11,Answer: An option can be exercised at the expiry of the contract period. 1
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T2.md,12,Answer: Forward Contract 1
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T2.md,24,(1) 4
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,26,A
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,27,A
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,28,A
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,29,D
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,30,C
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,31,B
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,32,B
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,33,B
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,34,C
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,35,D
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,36,A
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,37,B
mcq_key,810,,810_FRONT_OFFICE_OPERATIONS_MS_T1.md,38,C
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,15,Answer- c. Draping method
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,16,Answer- c. Anthropologists
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,17,Answer- a. Ease
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,18,Answer- c. Knits
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,19,Answer- d. ease allowance
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,20,Answer- a. Strength and Vigour
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,21,Answer- a. ½ inch
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,22,Answer- a. Fibula
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,23,Answer- a. Neeta Lulla
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,24,Answer- b. 2 inches
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,25,Answer- b. In sleeveless bodice armhole level goes up by ½ inch
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,26,Answer – a. Kichepo women
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,27,Answer- a. garment is tight in the hip or abdomen area
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,28,Answer- a. status and tribal identification
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,29,Answer- c. L-square
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,30,Answer- Neckline Edge
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,31,Answer- c. ¼ inch
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,32,"Answer- c. The seams, darts and other seam lines are clearly visible on it."
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,33,Answer- a. Sumerian costume
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,34,Answer- a. system for apparel for a country is based ideally on the body measurements taken
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,35,Answer- a. Chintz
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,36,Answer- a. Parallel
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,37,Answer- a. Domestic Sewing Machine
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,38,Answer -c. Isaac Singer
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,39,Answer –c. Readymade clothing industry
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,40,Answer- b. 1851
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,41,Answer- a. people feared that machines which could do the work of several men would result
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,42,Answer- b. people’s home
answer_text,837,,837_FASHION_STUDIES_MS_T1.md,43,Answer-d. separating cottonseed from short staple cotton fibre.
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,14,ANSWER- c. Chintz
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,15,ANSWER- a. Scorching
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,16,ANSWER - a. to reduce the breakage of yarn during the weaving operation
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,17,ANSWER- a. strong alkali solution
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,18,ANSWER- a. Gharcholu
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,19,ANSWER- a. Stock dyeing
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,20,"Answer- a. Jamnagar, Bhavnagar"
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,21,Answer- a. Hydrogen peroxide
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,22,ANSWER- c. Yarn dyeing
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,23,ANSWER – a. in order to differentiate between a bandhani textile and a printed imitation
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,24,ANSWER-b. Diagonally
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,25,"Answer- a. Robin blue, Ujala"
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,26,ANSWER- a. Chandrokhani
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,27,ANSWER- d. before a manmade fiber is extruded through the spinneret.
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,28,ANSWER-a. Azoic dyes
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,29,ANSWER- c. Raw/unfinished
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,30,"ANSWER-a. largely yellow in colour with red appearing in borders, big central circular motif"
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,31,"ANSWER-a. 1856, coal tar"
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,32,ANSWER-a. Bagru
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,33,"Answer- a. suraj ka phool, chakri, anguthi, gende ka phool."
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,34,Answer- c. to resist the penetration of dyes
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,35,Answer- a. by resisting and mordanting.
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,36,Answer- b. Block printing
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,37,Answer- a. clay and gum
answer_text,829,,829_TEXTILE_DESIGN_MS_T1.md,38,Answer- a. colourful block printed fabrics
mcq_key,833,,833_BUSINESS_ADMINISTRATION_MS_T1.md,25,B
mcq_key,808,,808_AGRICULTURE_MS_T1.md,26,C
mcq_key,808,,808_AGRICULTURE_MS_T1.md,27,A
mcq_key,808,,808_AGRICULTURE_MS_T1.md,28,B
mcq_key,808,,808_AGRICULTURE_MS_T1.md,29,B
mcq_key,808,,808_AGRICULTURE_MS_T1.md,30,C
mcq_key,808,,808_AGRICULTURE_MS_T1.md,31,D
mcq_key,808,,808_AGRICULTURE_MS_T1.md,32,A
mcq_key,808,,808_AGRICULTURE_MS_T1.md,33,B
mcq_key,808,,808_AGRICULTURE_MS_T1.md,34,C
mcq_key,808,,808_AGRICULTURE_MS_T1.md,35,D
mcq_key,808,,808_AGRICULTURE_MS_T1.md,36,A
mcq_key,808,,808_AGRICULTURE_MS_T1.md,37,B
mcq_key,808,,808_AGRICULTURE_MS_T1.md,38,A
mcq_key,808,,808_AGRICULTURE_MS_T1.md,39,A
mcq_key,808,,808_AGRICULTURE_MS_T1.md,40,B
mcq_key,808,,808_AGRICULTURE_MS_T1.md,41,A
mcq_key,808,,808_AGRICULTURE_MS_T1.md,42,C
mcq_key,808,,808_AGRICULTURE_MS_T1.md,43,A
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,1,O O O 2 O O O 3 O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,4,O O O 5 O O O 6 O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,7,O O O 8 O O O 9 O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,10,O O O 11 O O O 12 O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,13,O O O 14 O O O 15 O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,19,O O O 20 O O O 21 O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,22,O O O 23 O O O 24 O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,31,O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,32,O O O 33 O O O 34 O O O
answer_text,805,,805_FINANCIAL_MARKET_MANAGEMENT_MS_T1.md,35,O O O 36 O O O 37 O O O
answer_text,803,,803_WEB_APPLICATION_SQP_MS_T1.md,32,"Ans : d)i),ii) and iv) are correct 1"
answer_text,803,,803_WEB_APPLICATION_SQP_MS_T1.md,33,Ans : c) 4) ->3) -> 2) –> 5) -> 1) 1
answer_text,803,,803_WEB_APPLICATION_SQP_MS_T1.md,34,"Ans : b) 2-A, 1-C, 3-B"
answer_text,803,,803_WEB_APPLICATION_SQP_MS_T1.md,35,Ans : c) ii) is correct 1
answer_text,803,,803_WEB_APPLICATION_SQP_MS_T1.md,36,"Ans : b) i)- B, ii)- C, iii) – A 1"
answer_text,803,,803_WEB_APPLICATION_SQP_MS_T1.md,37,Ans : c) both 1 and 2 are correct
answer_text,803,,803_WEB_APPLICATION_SQP_MS_T1.md,38,"Ans : c) i)-Arithmetic operators, ii) Bitwise operators iii) comparison operators 1"
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,22,B
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,23,D
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,24,B
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,25,D
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,26,C
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,27,D
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,28,B
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,29,B
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,30,A
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,31,A
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,32,A
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,33,C
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,34,B
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,35,B
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,36,A
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,37,B
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,38,C
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,39,A
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,40,D
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,41,D
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,42,C
mcq_key,835,,835_MASS_MEDIA_STUDIES_MS_T1.md,43,C
answer_text,830,,830_DESIGN_MS_T1.md,12,Ans: a) The tangibility rule 1
answer_text,830,,830_DESIGN_MS_T1.md,13,Ans: b) Roll forming 1
answer_text,830,,830_DESIGN_MS_T1.md,14,Ans: b) Forest industry 1
answer_text,830,,830_DESIGN_MS_T1.md,15,Ans: c) Law of closure 1
answer_text,830,,830_DESIGN_MS_T1.md,16,Ans: c) Birch wood 1
answer_text,830,,830_DESIGN_MS_T1.md,17,"Ans: b) Fiber, yarn, fabric 1"
answer_text,830,,830_DESIGN_MS_T1.md,18,Ans: a) Human psychology and user perception in mind 1
answer_text,830,,830_DESIGN_MS_T1.md,19,"Ans: c) A-iv, B-iii, C-ii, D-i 1"
answer_text,830,,830_DESIGN_MS_T1.md,20,Ans: c) Polyethylene Terephthalate 1
answer_text,830,,830_DESIGN_MS_T1.md,21,Ans: b) Ceramics 1
answer_text,830,,830_DESIGN_MS_T1.md,22,Ans: b) Flax 1
answer_text,830,,830_DESIGN_MS_T1.md,23,Ans: b) Stress required to cause deformation is less than the hot working of metals. 1
answer_text,830,,830_DESIGN_MS_T1.md,24,Ans: a) Observing 1
answer_text,830,,830_DESIGN_MS_T1.md,25,Ans: b) You allow consumers to test a product or service. 1
answer_text,830,,830_DESIGN_MS_T1.md,26,Ans: c) Blow moulding 1
answer_text,830,,830_DESIGN_MS_T1.md,27,Ans: c) Ideate 1
answer_text,830,,830_DESIGN_MS_T1.md,28,Ans: b) Burning test 1
answer_text,830,,830_DESIGN_MS_T1.md,29,Ans: b) Cotton 1
answer_text,830,,830_DESIGN_MS_T1.md,30,Ans: d) Pop-up survey on how to make the experience enjoyable 1
